title,summary,link,tags,main_tag,sub_tag
عکس واکنش وکیل استراماچونی پیشنهاد ایران,ارتباط اخبار سطح دنیا تماس شرکت فدراسیون ایران ارتباط استراماچونی منتشر استراماچونی مجددا علاقه مردم ایران نشان,https://www.hamshahrionline.ir/news/506553/عکس-واکنش-وکیل-استراماچونی-به-پیشنهاد-ایران,['ورزش > فوتبال'],ورزش,فوتبال
عکس تلخ وداع تاریخ فوتبال,سال روز سرالکس فرگوسن ژوزه مورینیو شب وداع آرسن ونگر آرسنال تجلیل,https://www.hamshahrionline.ir/news/506541/عکس-یکی-از-تلخ-ترین-وداع-های-تاریخ-فوتبال,['ورزش > فوتبال'],ورزش,فوتبال
عکس گران بازیکنانی منچستر سیتی پیوست#پیوند,ترانسفرمارکت ترکیب گران بازیکنانی منچستر سیتی پیوست#پیوند منتشر,https://www.hamshahrionline.ir/news/506544/عکس-گران-ترین-بازیکنانی-که-به-منچستر-سیتی-پیوسته-اند,['ورزش > فوتبال'],ورزش,فوتبال
شهرستان کرونا سفید توضیح بازگشایی مدارس دانشگاه اساس رنگ منطقه,رئیس کمیته اجتماع انتظامی ستاد ملی مدیریت بیمار کرونا اعلام درصد اصناف پروتکل بهداشت رعایت پیشنهاد کمیته ستاد ملی افزایش فعالیت فرهنگ اجتماع اقتصاد شهرستان سفید سطح کشور خبر,https://www.hamshahrionline.ir/news/506548/۱۱۴-شهرستان-از-نظر-کرونا-کم-خطر-و-سفید-شدند-توضیح-مهم-درباره,['زندگی > سلامت'],زندگی,سلامت
کاهش فشار خون دانه عجیب,نتایج مطالعه نشان مصرف روزانه گرم دانه کتان بزرک عنوان مکمل رژیم ساده غذا کاهش چربی خون موثر,https://www.hamshahrionline.ir/news/506275/کاهش-فشار-خون-با-این-دانه-عجیب,['زندگی > سلامت'],زندگی,سلامت
آقازاده صاحب لگو سریالی کارگردان پدر شبکه نمایش خانگی,نامواره سریال آقازاده نویسندگی کنندگی حامد عنقا کارگردان بهرنگ توفیق قرار زود راه شبکه نمایش خانگی منتشر,https://www.hamshahrionline.ir/news/506405/آقازاده-صاحب-لگو-شد-سریالی-از-کارگردان-پدر-در-شبکه-نمایش,['سینما > سینمای\u200c ایران'],سینما,سینمای\u200c ایران
جنتی ان شا الله دعا ایام قدر مشکلات ویروس منحوس کرونا,دبیر شورا نگهبان ویروس منحوس کرونا مشکلات دنیا تحمیل لزوم کمک اقشار درآمد ایام کرونایی تاکید,https://www.hamshahrionline.ir/news/506446/جنتی-ان-شاءالله-با-دعاهای-ایام-قدر-مشکلات-پیش-آمده-از-ویروس,['ایران > سیاست داخلی'],ایران,سیاست داخلی
مهلت یکماهه مشمول سهام عدالت انتخاب آزادسازی سهام ارزش چقدر,رئیس سازمان خصوصی راستا ابلاغ رهبر بزرگوار انقلاب مهلت یکماهه مشمول سهام عدالت سامانه سهام انتخاب آزادسازی مدیریت سهام عدالت درنظر گرفت#گیر ارزش سهام میلیون عدالت میلیون تومان رسید#رس,https://www.hamshahrionline.ir/news/506551/مهلت-یکماهه-مشمولان-سهام-عدالت-برای-انتخاب-نحوه-آزادسازی-سهام,['ایران > سیاست داخلی'],ایران,سیاست داخلی
نامه تند سخنگو حوزه علمیه قم روحانی بازگشایی حرم عذرخواهی,سخنگو مدیر حوزه علمیه اساتید درس خارج حوزه علمیه نامه رییس جمهوری اشاره ریسک پایین بازگشایی اماکن مذهب شیوع کرونا خواست تعبیر عذرخواهی مردم تصمیم بستن زیارتگاه مراسم مذهب تجدید,https://www.hamshahrionline.ir/news/506552/نامه-تند-سخنگوی-حوزه-علمیه-قم-به-روحانی-درباره-بازگشایی-حرم,['ایران > سیاست داخلی'],ایران,سیاست داخلی
پمپئو گذاشت#گذار ایران سلاح خریدار,وزیر امور خارجه آمریکا اعلام دولت متبوع تلاش تمدید تحریم تسلیحات ایران شورا امنیت سازمان ملل متحد فروگذار کرد#کن,https://www.hamshahrionline.ir/news/506554/پمپئو-نمی-گذاریم-ایران-سلاح-خریداری-کند,['ایران > سیاست داخلی'],ایران,سیاست داخلی
عکس همسرآزاری وحشتناک هافبک کلمبیا بوکاجونیورز,سباستین ویلا بازیکن کلمبیا بوکاجونیوزر حاشیه,https://www.hamshahrionline.ir/news/506557/عکس-همسرآزاری-وحشتناک-هافبک-کلمبیایی-بوکاجونیورز,['ورزش > فوتبال'],ورزش,فوتبال
جدید تصمیمات کمیته اجرایی آزادسازی سهام عدالت,وزارت امور اقتصاد دارایی تصمیمات جلسه کمیته اجرایی آزادسازی سهام عدالت اعلام مقرر سرعت صدور کد بورسی دارندگان سهام عدالت اقدام,https://www.hamshahrionline.ir/news/506563/جدیدترین-تصمیمات-کمیته-اجرایی-آزادسازی-سهام-عدالت,['اقتصاد > تجاری - مالی'],اقتصاد,تجاری - مالی
ترخیص خودرو دپو مشکل خورد#خور,دستگاه خودرو دپو گمرک مجوز شرایط ترخیص بهمن ماه دولت صادر ثبت سفارش شد#شو کنون اقدام ثبت سفارش دست خودرو شد#شو گره جدید ماجرا اضافه طوری انجام ثبت سفارش منوط اخذ شناسه کالا حواشی همراه,https://www.hamshahrionline.ir/news/506545/چرا-ترخیص-خودروهای-دپو-شده-باز-هم-به-مشکل-خورد,['اقتصاد > تجاری - مالی'],اقتصاد,تجاری - مالی
راهکار کارشناس بورس فروش سهام عدالت,کارشناس اقتصاد توجه آزادسازی سهام عدالت مردم توصیه سهام سهام موجود بازار سرمایه مایل فروش سهام قسط فاصله زمان ماه فروخت#فروش,https://www.hamshahrionline.ir/news/506534/راهکارهای-یک-کارشناس-بورس-برای-فروش-سهام-عدالت,['اقتصاد > تجاری - مالی'],اقتصاد,تجاری - مالی
عکس روز آزمایش کرونای درایو,اعضا ارتش شهر هرفورد بریتانیا مرکز آزمایش کرونای درایو اداره,https://www.hamshahrionline.ir/news/506559/عکس-روز-آزمایش-کرونای-درایو-این,['جهان > اروپا'],جهان,اروپا
عکس روز بهبود کرونایی صد,کارکن پزشک بیمارستان بوآ لابای شهر سره بلژیک چولیا دویلده زن صد ساله بهبود کووید مرخص دست زد#زن,https://www.hamshahrionline.ir/news/506558/عکس-روز-بهبود-کرونایی-صد-ساله,['جهان > اروپا'],جهان,اروپا
واکسن کرونای دانشگاه آکسفورد پاییز آماده,دانشمند دانشگاه آکسفورد کارآزمایی بالین واکسن تولید نتیجه رسید#رس دوزهای واکسن استفاده عموم احتمالا پاییز اختیار,https://www.hamshahrionline.ir/news/506542/واکسن-کرونای-دانشگاه-آکسفورد-ممکن-است-تا-پاییز-آماده-شود,['دانش > پزشکی'],دانش,پزشکی
علائم ویروس کرونا شناخت#شناس,عضو هیات علم دانشگاه علوم پزشک ایران علا بیمار کرونا قرمزی چشم عنوان بیمار مبتلا ویروس علامت نشانه بیمار داشت#دار,https://www.hamshahrionline.ir/news/506550/علائم-جدید-ویروس-کرونا-را-بشناسید,['زندگی > سلامت'],زندگی,سلامت
همشهری آوا پادکست فاصله #هست اردیبهشت کرونا دلیل احتیاطی‌های خود شیوع,شهرام لاسمی قلقلی رعایت فاصله اجتماع پیشگیر کویید احترام خود وطنانمان,https://www.hamshahrionline.ir/news/506560/همشهری-آوا-پادکست-همیشه-فاصله-ای-هست-۱۰-اردیبهشت-۹۹-کرونا,['چندرسانه\u200cای > پادکست'],چندرسانه\u200cای,پادکست
سیمین جلال,آدم عرصه فرهنگ هنر شهرت رسید#رس شهره عام پا دایره شهرت فراتر گذاشته نام خارج ارزش ویژگی اتفاقات مفاهیم عجین موثر فرهنگ سیمین دانشور نام آوران ادب,https://www.hamshahrionline.ir/news/506562/سیمین-جلال,['فرهنگ > ادبیات'],فرهنگ,ادبیات
کرونا مبتلا کرونا گرفت#گیر مبتلا پیک وحشتناک شد#شو,وزیر بهداشت ابتلا بیمار کووید بیمار شهروند گله داشت#دار قضایا عادی فرض کرد#کن درست دستاورد مطلوب اوج گرفتار اقتصاد داشت#دار مرگ میرها رقم ورود بیمارستان معنی کرونا,https://www.hamshahrionline.ir/news/506567/هر-فردی-که-کرونا-گرفته-شاید-دوباره-مبتلا-شود-اگر-افرادی-که,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
روایت جواد امام محمود صادق دلایل استعفا موسوی لار جلسه شورا اصلاح طلب تشکیل,محمود صادق جواد امام عضو شورا سیاست اصلاح طلب تاکید استعفا موسوی لار شورا معنا اختلاف,https://www.hamshahrionline.ir/news/506432/روایت-جواد-امام-و-محمود-صادقی-از-دلایل-استعفای-موسوی-لاری-جلسه,['ایران > سیاست داخلی'],ایران,سیاست داخلی
واکنش وزیر کار افزایش دستمزد کارگر مطلوب مبالغ فروش سهام شستا کجا,وزیر تعاون کار رفاه اجتماع رقم مزد کارگر امسال مطلوب معقول,https://www.hamshahrionline.ir/news/506565/واکنش-وزیر-کار-درباره-افزایش-دستمزد-کارگران-مطلوب-نبود-اما,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
