,title,id,text
1405,اعداد مرکب,6835,عدد مرکب اعداد طبیعی عدد طبیعی بجز اعداد بود#باش اعداد مرکب حاصلضرب عدد طبیعی بزرگ حاصل عدد مرکب پانزده عدد مرکب عبارت قانون اعداد مرکب بزرگ قاعده پیروی کرد#کن صدق ویکی پدیای انگلیسی منابع پانویس ریاضی خرد رده اعداد رده اعداد رده حساب
1406,اتیوپی,6836,جعبه اطلاعات کشور نام اصل سخ نام فارس رسم جمهوری فدرال دموکراتیک اتیوپی نام عادی اتیوپی تصویر پرچم تصویر نشان ملی شعار ملی سرود ملی سرود ملی اتیوپی تاز اتیوپی ای مام گرامی نقشه پایتخت آدیس آبابا بزرگ شهر آدیس آبابا زبان رسم زبان امهاری ا مهار حکومت جمهوری فدرال حاکمان رئیس جمهور رئیس جمهور سخ وزیر
1407,آرژانتین,6837,جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری آرژانتین نام عادی آرژانتین تصویر پرچم تصویر نشان ملی شعار ملی یکپارچگی آزاد سرود ملی سرود ملی آرژانتین نقشه پایتخت بوئنوس آیرس بزرگ شهر بوئنوس آیرس زبان رسم زبان اسپانیا اسپانیا دوفاکتو حکومت جمهوری فدرال حاکمان رئیس جمهور رئیس جمهور سخ معاون رئیس جمهور
1408,یمن,6838,جعبه اطلاعات کشور نام اصل الجمهوری الیمنی نام فارس رسم جمهوری یمن نام عادی یمن تصویر پرچم تصویر نشان ملی شعار ملی خدا ملت انقلاب اتحاد سرود ملی سرود ملی یمن جمهوری متحد نقشه پایتخت صنعا دوژور رسم مجلس انقلاب یمن شورا انقلاب سخ عدن موقت دولت هادی بزرگ شهر صنعا زبان رسم زبان عرب حکومت جمهوری منازعه
1409,اکوادور,6840,جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری اکوادور نام عادی اکوادور تصویر پرچم تصویر نشان ملی شعار ملی خدا میهن آزاد سرود ملی سرود ملی اکوادور درود ای میهن نقشه پایتخت کیتو بزرگ شهر گوایاکیول زبان رسم زبان اسپانیا اسپانیا حکومت جمهوری حاکمان رئیس جمهور سخ معاون نام حاکمان رافائل کورئا سخ خورخه گلاس تشکیل استقلال
1410,السالوادور,6841,جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری السالوادور نام عادی السالوادور تصویر پرچم تصویر نشان ملی شعار ملی خدا پارچگی آزاد سرود ملی سرود ملی السالوادور سخ سخ پرونده نقشه نقشه پایتخت سان سالوادور بزرگ شهر سان سالوادور زبان رسم زبان اسپانیا اسپانیا حکومت جمهوری
1411,کاستاریکا,6844,جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری کاستاریکا نام عادی کستاریکا تصویر پرچم تصویر نشان ملی شعار ملی زنده باد کار آشتی سرود ملی سرود ملی کاستاریکا ای میهن شریف پرچم زیبا نقشه پایتخت سان خوزه کاستاریکا سان خوزه بزرگ شهر سان خوزه کاستاریکا سان حوزه زبان رسم زبان اسپانیا اسپانیا حکومت جمهوری حاکمان رئیس جمهور سخ معاون
1412,هندوراس,6845,جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری هندوراس نام عادی هندوراس تصویر پرچم تصویر نشان ملی شعار ملی آزاد حاکمیت استقلال سرود ملی سرود ملی هندوراس سخ سرود ملی هندوراس پرونده نقشه پایتخت تگوسیگالپا بزرگ شهر تگوسیگالپا زبان رسم زبان اسپانیا اسپانیا حکومت جمهوری حاکمان رئیس جمهور سخ معاون
1413,شیلی,6846,جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری شیلی نام عادی شیلی تصویر پرچم تصویر نشان ملی شعار ملی خداذببرسیرد نیرو سرود ملی سرود ملی شیلی نقشه پایتخت سانتیاگو بزرگ شهر سانتیاگو زبان رسم اسپانیول حکومت جمهوری حاکمان رئیس جمهور نام حاکمان سباستین پینیرا ت سیس استقلال تاریخ استقلال اسپانیا تاریخ ت سیس سپتامبر میلاد مساحت رتبه مساحت ام
1414,پاراگوئه,6847,جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری پاراگوئه نام عادی تصویر پرچم تصویر نشان ملی شعار ملی آشتی دادگر سرود ملی ای مردم پاراگوئه جمهوری مرگ نقشه پایتخت آسونسیون بزرگ شهر آسونسیون زبان رسم زبان اسپانیا زبان گوارانی حکومت جمهوری حاکمان رئیس جمهور سخ وزیر نام حاکمان هوراسیو کارتس سخ قرناندو فرانکو تشکیل استقلال اسپانیا
1415,مارک توین,6848,جعبه اطلاعات شاعر نویسنده نام تصویر توضیح تصویر مارک تواین نام اصل سمیوئل لنگهورن کلمنز زمینه فعالیت داستان داستان تاریخ ادبیات کودک ادبیات غیرداستانی ادبیات فلسفی ملیت ایالات متحده آمریکایی تاریخ تولد تولد محل تولد فلوریدا میسور والدین تاریخ مرگ مرگ سن محل مرگ ردینگ کنتیکت مرگ محل زندگی مختصات محل زندگی مدفن
1416,بولیوی,6849,جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری بولیوی نام عادی بولیوی تصویر پرچم تصویر نشان ملی شعار ملی وحدت قدرت اسپانیا سرود ملی سرود ملی بولیوی نقشه پایتخت سوکره لاپاز بزرگ شهر سانتا کروز د لا سئیرا زبان رسم زبان اسپانیا کچوآ آیمارا زبان گوارانی حکومت جمهوری حاکمان رئیس جمهور سخ وزیر نام حاکمان اوو مورالس سخ سارا بکمن تشکیل استقلال اسپانیا
1417,پرو,6850,کاربرد جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری پرو نام عادی تصویر پرچم تصویر نشان ملی شعار ملی سرود ملی سرود ملی پرو نقشه پایتخت لیما بزرگ شهر لیما زبان رسم زبان اسپانیا اسپانیا حکومت جمهوری حاکمان رئیس جمهور سخ وزیر نام حاکمان اولانتا هومالا سخ پدرو کاتریانو تشکیل اعلام استقلال موارد منجر تشکیل اسپانیا
1418,گوآتمالا,6851,گواتمالا
1419,سان فرانسیسکو,6854,سان فرانسیسکو شهر شهرستان پل گلدن گیت نقاط شهر سانفرانسیسکو موقعیت شهر کالیفرنیا
1420,سیسوس سرده,6859,عنوان مورب جعبه اطلاعات آرایه زیستی گیاه گیاه گلدار دولپه ای نو رزیدها انگور انگور انگور کارل لینه زیست شناخت#شناس
1421,تاج الملوک گیاه,6860,تغییرمسیر تاج الملوک سرده
1422,آلالگان,6861,منبع آلالگان آلالگان گیاه آلاله سانان پرونده گل آلاله اعضا خانواده آلالگان آلال گان تیره آلاله تیره گیاه آلالگان فهرست گل گل علف اعضا خانواده آلاله تاج الملوک گیاه تاج الملوک نام برد رقم تاج الملوک گیاه
1423,تاج الملوک,6862,مسیر تاج الملوک آیرملو
1424,پامچال,6863,کاربرد گل پامچال ابهام زدایی منبع پامچال گیاه گیاه گلدار دولپه ای اریکالس پامچال پامچال کارولوس لینائوس جان هیل نویسنده هیل پامچال گیاه علف ماندن تیره پامچال
1425,پای شیر,6864,پای شیر پای شیر معمولی گیاه گیاه گلدار دولپه ای راسته گل سرخ گل سرخ رزوئیده پای شیر کارل لینه لینه گونه متن ببینید سخ سخ سخ
1426,مجموعه میدان امیرچخماق,6865,جعبه اطلاعات جای تاریخ ایران نام مجموعه میدان امیر چخماق نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر عنوان تصویر استان استان یزد شهرستان یزد نام محل نام نام قدیم بنا مرمت کاربر مجموعه کاربر کنون میدان دیرینگی دوره تیمور شماره ثبت تاریخ ثبت ملی جلال حروف پیوند
1427,وین,6867,کاربرد وین فهرست شهر اتریش شهر کلیسا اشتفان پرچم نشان رسم موقعیت ایالت نقشه اتریش
1428,آدیس آبابا,6868,آدیس آبابا فهرست شهر اتیوپی شهر مستقل راست چپ ردیف سیتی هال مجسمه شیر یهودا مجسمه کلیسا جامع سنت جورج ایستگاه آهن
